PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
588,1,1,2.354557585,0.432793366,0.767629879,0.946245572,TRUE,FALSE,FALSE
589,0,3,-0.565736461,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
590,0,3,-0.104637401,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
591,0,3,0.433311502,-0.474545196,-0.473673609,-0.504962007,TRUE,FALSE,TRUE
592,1,1,1.739758839,0.432793366,-0.473673609,0.927453868,FALSE,FALSE,FALSE
593,0,3,1.355509622,-0.474545196,-0.473673609,-0.502445171,TRUE,FALSE,TRUE
594,0,3,-0.104637401,-0.474545196,2.008933366,-0.492377828,FALSE,TRUE,FALSE
595,0,2,0.587011189,0.432793366,-0.473673609,-0.124919787,TRUE,FALSE,TRUE
596,0,3,0.510161345,0.432793366,0.767629879,-0.162168958,TRUE,FALSE,TRUE
597,1,2,-0.104637401,-0.474545196,-0.473673609,0.016023024,FALSE,FALSE,TRUE
598,0,3,1.509209309,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
599,0,3,-0.104637401,-0.474545196,-0.473673609,-0.502948539,TRUE,FALSE,FALSE
600,1,1,1.509209309,0.432793366,-0.473673609,0.49782998,TRUE,FALSE,FALSE
601,1,2,-0.412036774,1.340131928,0.767629879,-0.1047851,FALSE,FALSE,TRUE
602,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
603,0,1,-0.104637401,-0.474545196,-0.473673609,0.205289083,TRUE,FALSE,TRUE
604,0,3,1.124960092,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
605,1,1,0.433311502,-0.474545196,-0.473673609,-0.113845709,TRUE,FALSE,FALSE
606,0,3,0.510161345,0.432793366,-0.473673609,-0.335327268,TRUE,FALSE,TRUE
607,0,3,0.049062285,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
608,1,1,-0.181487244,-0.474545196,-0.473673609,-0.034313694,TRUE,FALSE,TRUE
609,1,2,-0.565736461,0.432793366,2.008933366,0.188762532,FALSE,FALSE,FALSE
610,1,1,0.817560719,-0.474545196,-0.473673609,2.441497779,FALSE,FALSE,TRUE
611,0,3,0.740710875,0.432793366,5.73284383,-0.018709312,FALSE,FALSE,TRUE
612,0,3,-0.104637401,-0.474545196,-0.473673609,-0.506472109,TRUE,FALSE,TRUE
613,1,3,-0.104637401,0.432793366,-0.473673609,-0.336334002,FALSE,TRUE,FALSE
614,0,3,-0.104637401,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
615,0,3,0.433311502,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
616,1,2,-0.412036774,0.432793366,2.008933366,0.660333014,FALSE,FALSE,TRUE
617,0,3,0.356461659,0.432793366,0.767629879,-0.358482158,TRUE,FALSE,TRUE
618,0,3,-0.258337088,0.432793366,-0.473673609,-0.32425319,FALSE,FALSE,TRUE
619,1,2,-1.949033641,1.340131928,0.767629879,0.136831147,FALSE,FALSE,TRUE
620,0,2,-0.258337088,-0.474545196,-0.473673609,-0.437007438,TRUE,FALSE,TRUE
621,0,3,-0.181487244,0.432793366,-0.473673609,-0.357390858,TRUE,FALSE,FALSE
622,1,1,0.971260405,0.432793366,-0.473673609,0.409740724,TRUE,FALSE,TRUE
623,1,3,-0.719436148,0.432793366,0.767629879,-0.331467448,TRUE,FALSE,FALSE
624,0,3,-0.642586304,-0.474545196,-0.473673609,-0.490279793,TRUE,FALSE,TRUE
625,0,3,-0.642586304,-0.474545196,-0.473673609,-0.32425319,TRUE,FALSE,TRUE
626,0,1,2.431407428,-0.474545196,-0.473673609,0.002347544,TRUE,FALSE,TRUE
627,0,2,2.124008055,-0.474545196,-0.473673609,-0.399758267,TRUE,TRUE,FALSE
628,1,1,-0.642586304,-0.474545196,-0.473673609,0.921244331,FALSE,FALSE,TRUE
629,0,3,-0.258337088,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
630,0,3,-0.104637401,-0.474545196,-0.473673609,-0.492714077,TRUE,TRUE,FALSE
631,1,1,3.891554452,-0.474545196,-0.473673609,-0.044381038,TRUE,FALSE,TRUE
632,0,3,1.662908995,-0.474545196,-0.473673609,-0.506387543,TRUE,FALSE,TRUE
633,1,1,0.202761972,-0.474545196,-0.473673609,-0.034313694,TRUE,FALSE,FALSE
634,0,1,-0.104637401,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
635,0,3,-1.564784424,2.24747049,2.008933366,-0.086663881,FALSE,FALSE,TRUE
636,1,2,-0.104637401,-0.474545196,-0.473673609,-0.38667072,FALSE,FALSE,TRUE
637,0,3,0.202761972,-0.474545196,-0.473673609,-0.488854258,TRUE,FALSE,TRUE
638,0,2,0.125912129,0.432793366,0.767629879,-0.119886115,TRUE,FALSE,TRUE
639,0,3,0.894410562,-0.474545196,5.73284383,0.150673744,FALSE,FALSE,TRUE
640,0,3,-0.104637401,0.432793366,-0.473673609,-0.32425319,TRUE,FALSE,TRUE
641,0,3,-0.719436148,-0.474545196,-0.473673609,-0.490279793,TRUE,FALSE,TRUE
642,1,1,-0.412036774,-0.474545196,-0.473673609,0.746912168,FALSE,FALSE,FALSE
643,0,3,-2.102733328,2.24747049,2.008933366,-0.086663881,FALSE,FALSE,TRUE
644,1,3,-0.104637401,-0.474545196,-0.473673609,0.489103607,TRUE,FALSE,TRUE
645,1,3,-2.198795632,1.340131928,0.767629879,-0.260661807,FALSE,FALSE,FALSE
646,1,1,1.432359465,0.432793366,-0.473673609,0.896496787,TRUE,FALSE,FALSE
647,0,3,-0.796285991,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
648,1,1,2.047158212,-0.474545196,-0.473673609,0.066359742,TRUE,FALSE,FALSE
649,0,3,-0.104637401,-0.474545196,-0.473673609,-0.496404765,TRUE,FALSE,TRUE
650,1,3,-0.488886618,-0.474545196,-0.473673609,-0.496404765,FALSE,FALSE,TRUE
651,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
652,1,2,-0.873135834,-0.474545196,0.767629879,-0.185323848,FALSE,FALSE,TRUE
653,0,3,-0.642586304,-0.474545196,-0.473673609,-0.478619796,TRUE,FALSE,TRUE
654,1,3,-0.104637401,-0.474545196,-0.473673609,-0.490783161,FALSE,TRUE,FALSE
655,0,3,-0.873135834,-0.474545196,-0.473673609,-0.512512515,FALSE,TRUE,FALSE
656,0,2,-0.412036774,1.340131928,-0.473673609,0.831477855,TRUE,FALSE,TRUE
657,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
658,0,3,0.202761972,0.432793366,0.767629879,-0.336334002,FALSE,TRUE,FALSE
659,0,2,-0.488886618,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
660,0,1,2.200857898,-0.474545196,2.008933366,1.632335038,TRUE,FALSE,FALSE
661,1,1,1.586059152,1.340131928,-0.473673609,2.042579289,TRUE,FALSE,TRUE
662,0,3,0.817560719,-0.474545196,-0.473673609,-0.502948539,TRUE,FALSE,FALSE
663,0,1,1.355509622,-0.474545196,-0.473673609,-0.133225345,TRUE,FALSE,TRUE
664,0,3,0.510161345,-0.474545196,-0.473673609,-0.497496065,TRUE,FALSE,TRUE
665,1,3,-0.719436148,0.432793366,-0.473673609,-0.488854258,TRUE,FALSE,TRUE
666,0,2,0.202761972,1.340131928,-0.473673609,0.831477855,TRUE,FALSE,TRUE
667,0,2,-0.335186931,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
668,0,3,-0.104637401,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
669,0,3,1.048110249,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
670,1,1,-0.104637401,0.432793366,-0.473673609,0.39858208,FALSE,FALSE,TRUE
671,1,2,0.817560719,0.432793366,0.767629879,0.136831147,FALSE,FALSE,TRUE
672,0,1,0.125912129,0.432793366,-0.473673609,0.39858208,TRUE,FALSE,TRUE
673,0,2,3.123056018,-0.474545196,-0.473673609,-0.437007438,TRUE,FALSE,TRUE
674,1,2,0.125912129,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
675,0,2,-0.104637401,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
676,0,3,-0.873135834,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
677,0,3,-0.373611853,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
678,1,3,-0.873135834,-0.474545196,-0.473673609,-0.450262103,FALSE,FALSE,TRUE
679,0,3,1.048110249,0.432793366,6.974147318,0.295895176,FALSE,FALSE,TRUE
681,0,3,-0.104637401,-0.474545196,-0.473673609,-0.484575637,FALSE,TRUE,FALSE
682,1,1,-0.181487244,-0.474545196,-0.473673609,0.896496787,TRUE,FALSE,FALSE
683,0,3,-0.719436148,-0.474545196,-0.473673609,-0.462679164,TRUE,FALSE,TRUE
684,0,3,-1.180535208,4.062147613,2.008933366,0.295895176,TRUE,FALSE,TRUE
685,0,2,2.354557585,0.432793366,0.767629879,0.136831147,TRUE,FALSE,TRUE
686,0,2,-0.335186931,0.432793366,2.008933366,0.188762532,TRUE,FALSE,FALSE
687,0,3,-1.180535208,3.154809051,0.767629879,0.150673744,TRUE,FALSE,TRUE
688,0,3,-0.796285991,-0.474545196,-0.473673609,-0.443635777,TRUE,FALSE,TRUE
689,0,3,-0.873135834,-0.474545196,-0.473673609,-0.491455659,TRUE,FALSE,TRUE
690,1,1,-1.103685364,-0.474545196,0.767629879,3.6067928,FALSE,FALSE,TRUE
691,1,1,0.125912129,0.432793366,-0.473673609,0.499255516,TRUE,FALSE,TRUE
692,1,3,-1.949033641,-0.474545196,0.767629879,-0.378280596,FALSE,FALSE,FALSE
693,1,3,-0.104637401,-0.474545196,-0.473673609,0.489103607,TRUE,FALSE,TRUE
694,0,3,-0.335186931,-0.474545196,-0.473673609,-0.502948539,TRUE,FALSE,FALSE
695,0,1,2.354557585,-0.474545196,-0.473673609,-0.113845709,TRUE,FALSE,TRUE
696,0,2,1.739758839,-0.474545196,-0.473673609,-0.376603377,TRUE,FALSE,TRUE
697,0,3,1.124960092,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
698,1,3,-0.104637401,-0.474545196,-0.473673609,-0.492714077,FALSE,TRUE,FALSE
699,0,1,1.509209309,0.432793366,0.767629879,1.584178906,TRUE,FALSE,FALSE
700,0,3,0.971260405,-0.474545196,-0.473673609,-0.494391297,TRUE,FALSE,TRUE
701,1,1,-0.873135834,0.432793366,-0.473673609,3.932723049,FALSE,FALSE,FALSE
702,1,1,0.433311502,-0.474545196,-0.473673609,-0.119131064,TRUE,FALSE,TRUE
703,0,3,-0.873135834,-0.474545196,0.767629879,-0.357390858,FALSE,FALSE,FALSE
704,0,3,-0.335186931,-0.474545196,-0.473673609,-0.492544946,TRUE,TRUE,FALSE
705,0,3,-0.258337088,0.432793366,-0.473673609,-0.490279793,TRUE,FALSE,TRUE
706,0,2,0.740710875,-0.474545196,-0.473673609,-0.124919787,TRUE,FALSE,TRUE
707,1,2,1.201809935,-0.474545196,-0.473673609,-0.376603377,FALSE,FALSE,TRUE
708,1,1,0.971260405,-0.474545196,-0.473673609,-0.119131064,TRUE,FALSE,TRUE
709,1,1,-0.565736461,-0.474545196,-0.473673609,2.40299019,FALSE,FALSE,TRUE
710,1,3,-0.104637401,0.432793366,0.767629879,-0.34145224,TRUE,FALSE,FALSE
711,1,1,-0.412036774,-0.474545196,-0.473673609,0.348329928,FALSE,FALSE,FALSE
712,0,1,-0.104637401,-0.474545196,-0.473673609,-0.113845709,TRUE,FALSE,TRUE
713,1,1,1.432359465,0.432793366,-0.473673609,0.39858208,TRUE,FALSE,TRUE
714,0,3,-0.027787558,-0.474545196,-0.473673609,-0.457478375,TRUE,FALSE,TRUE
715,0,2,1.739758839,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
716,0,3,-0.796285991,-0.474545196,-0.473673609,-0.494391297,TRUE,FALSE,TRUE
717,1,1,0.663861032,-0.474545196,-0.473673609,3.932723049,FALSE,FALSE,FALSE
718,1,2,-0.181487244,-0.474545196,-0.473673609,-0.437007438,FALSE,FALSE,TRUE
719,0,3,-0.104637401,-0.474545196,-0.473673609,-0.336334002,TRUE,TRUE,FALSE
720,0,3,0.279611815,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
721,1,2,-1.795333954,-0.474545196,0.767629879,0.016023024,FALSE,FALSE,TRUE
722,0,3,-0.949985678,0.432793366,-0.473673609,-0.506387543,TRUE,FALSE,TRUE
723,0,2,0.356461659,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
724,0,2,1.586059152,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
725,1,1,-0.181487244,0.432793366,-0.473673609,0.420730236,TRUE,FALSE,TRUE
726,0,3,-0.719436148,-0.474545196,-0.473673609,-0.474004926,TRUE,FALSE,TRUE
727,1,2,0.049062285,2.24747049,-0.473673609,-0.225593223,FALSE,FALSE,TRUE
728,1,3,-0.104637401,-0.474545196,-0.473673609,-0.492629511,FALSE,TRUE,FALSE
729,0,2,-0.335186931,0.432793366,-0.473673609,-0.124919787,TRUE,FALSE,TRUE
730,0,3,-0.335186931,0.432793366,-0.473673609,-0.488854258,FALSE,FALSE,TRUE
731,1,1,-0.027787558,-0.474545196,-0.473673609,3.6067928,FALSE,FALSE,TRUE
732,0,3,-1.411084738,-0.474545196,-0.473673609,-0.270141218,TRUE,FALSE,FALSE
733,0,2,-0.104637401,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
734,0,2,-0.488886618,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
735,0,2,-0.488886618,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
736,0,3,-0.066212479,-0.474545196,-0.473673609,-0.32425319,TRUE,FALSE,TRUE
737,0,3,1.432359465,0.432793366,3.250236854,0.043708218,FALSE,FALSE,TRUE
739,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
740,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
741,1,1,-0.104637401,-0.474545196,-0.473673609,-0.044381038,TRUE,FALSE,TRUE
742,0,1,0.510161345,0.432793366,-0.473673609,0.939198431,TRUE,FALSE,TRUE
744,0,3,-0.412036774,0.432793366,-0.473673609,-0.32425319,TRUE,FALSE,TRUE
745,1,3,0.125912129,-0.474545196,-0.473673609,-0.488854258,TRUE,FALSE,TRUE
746,0,1,3.123056018,0.432793366,0.767629879,0.781141137,TRUE,FALSE,TRUE
747,0,3,-1.026835521,0.432793366,0.767629879,-0.240694238,TRUE,FALSE,TRUE
748,1,2,0.049062285,-0.474545196,-0.473673609,-0.38667072,FALSE,FALSE,TRUE
749,0,1,-0.796285991,0.432793366,-0.473673609,0.420730236,TRUE,FALSE,TRUE
750,0,3,0.125912129,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
751,1,2,-1.949033641,0.432793366,0.767629879,-0.185323848,FALSE,FALSE,TRUE
752,1,3,-1.795333954,-0.474545196,0.767629879,-0.397241431,TRUE,FALSE,TRUE
753,0,3,0.279611815,-0.474545196,-0.473673609,-0.457142125,TRUE,FALSE,TRUE
754,0,3,-0.488886618,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
755,1,2,1.432359465,0.432793366,2.008933366,0.660333014,FALSE,FALSE,TRUE
756,1,2,-2.204943619,0.432793366,0.767629879,-0.356468689,TRUE,FALSE,TRUE
757,0,3,-0.104637401,-0.474545196,-0.473673609,-0.491455659,TRUE,FALSE,TRUE
758,0,2,-0.873135834,-0.474545196,-0.473673609,-0.416872751,TRUE,FALSE,TRUE
759,0,3,0.356461659,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
760,1,1,0.279611815,-0.474545196,-0.473673609,1.093228788,FALSE,FALSE,TRUE
761,0,3,-0.104637401,-0.474545196,-0.473673609,-0.356468689,TRUE,FALSE,TRUE
762,0,3,0.894410562,-0.474545196,-0.473673609,-0.504962007,TRUE,FALSE,TRUE
763,1,3,-0.719436148,-0.474545196,-0.473673609,-0.502863973,TRUE,FALSE,FALSE
764,1,1,0.510161345,0.432793366,2.008933366,1.767740809,FALSE,FALSE,TRUE
765,0,3,-1.026835521,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
766,1,1,1.662908995,0.432793366,-0.473673609,0.921244331,FALSE,FALSE,TRUE
767,0,1,-0.104637401,-0.474545196,-0.473673609,0.148911959,TRUE,FALSE,FALSE
768,0,3,0.087487207,-0.474545196,-0.473673609,-0.492377828,FALSE,TRUE,FALSE
769,0,3,-0.104637401,0.432793366,-0.473673609,-0.162168958,TRUE,TRUE,FALSE
770,0,3,0.202761972,-0.474545196,-0.473673609,-0.480045332,TRUE,FALSE,TRUE
771,0,3,-0.412036774,-0.474545196,-0.473673609,-0.457142125,TRUE,FALSE,TRUE
772,0,3,1.432359465,-0.474545196,-0.473673609,-0.490279793,TRUE,FALSE,TRUE
773,0,2,2.124008055,-0.474545196,-0.473673609,-0.437007438,FALSE,FALSE,TRUE
774,0,3,-0.104637401,-0.474545196,-0.473673609,-0.502948539,TRUE,FALSE,FALSE
775,1,2,1.893458525,0.432793366,3.250236854,-0.185323848,FALSE,FALSE,TRUE
776,0,3,-0.873135834,-0.474545196,-0.473673609,-0.492377828,TRUE,FALSE,TRUE
777,0,3,-0.104637401,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
778,1,3,-1.872183798,-0.474545196,-0.473673609,-0.397241431,FALSE,FALSE,TRUE
779,0,3,-0.104637401,-0.474545196,-0.473673609,-0.492629511,TRUE,TRUE,FALSE
780,1,1,1.048110249,-0.474545196,0.767629879,3.6067928,FALSE,FALSE,TRUE
781,1,3,-1.257385051,-0.474545196,-0.473673609,-0.502863973,FALSE,FALSE,FALSE
782,1,1,-0.949985678,0.432793366,-0.473673609,0.499255516,FALSE,FALSE,TRUE
783,0,1,-0.027787558,-0.474545196,-0.473673609,-0.044381038,TRUE,FALSE,TRUE
784,0,3,-0.104637401,0.432793366,2.008933366,-0.176263239,TRUE,FALSE,TRUE
785,0,3,-0.335186931,-0.474545196,-0.473673609,-0.506472109,TRUE,FALSE,TRUE
786,0,3,-0.335186931,-0.474545196,-0.473673609,-0.502445171,TRUE,FALSE,TRUE
787,1,3,-0.873135834,-0.474545196,-0.473673609,-0.497496065,FALSE,FALSE,TRUE
788,0,3,-1.641634268,3.154809051,0.767629879,-0.061998889,TRUE,TRUE,FALSE
789,1,3,-2.179583171,0.432793366,2.008933366,-0.234150465,TRUE,FALSE,TRUE
790,0,1,1.278659779,-0.474545196,-0.473673609,0.946245572,TRUE,FALSE,FALSE
791,0,3,-0.104637401,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
792,0,2,-1.026835521,-0.474545196,-0.473673609,-0.124919787,TRUE,FALSE,TRUE
793,0,3,-0.104637401,6.784163299,2.008933366,0.75194584,FALSE,FALSE,TRUE
794,0,1,-0.104637401,-0.474545196,-0.473673609,-0.030371323,TRUE,FALSE,FALSE
795,0,3,-0.335186931,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
796,0,2,0.740710875,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
797,1,1,1.509209309,-0.474545196,-0.473673609,-0.126345323,FALSE,FALSE,TRUE
798,1,3,0.125912129,-0.474545196,-0.473673609,-0.473586124,FALSE,FALSE,TRUE
799,0,3,0.049062285,-0.474545196,-0.473673609,-0.502863973,TRUE,FALSE,FALSE
800,0,3,0.049062285,0.432793366,0.767629879,-0.162168958,FALSE,FALSE,TRUE
801,0,2,0.356461659,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
802,1,2,0.125912129,0.432793366,0.767629879,-0.119886115,FALSE,FALSE,TRUE
803,1,1,-1.411084738,0.432793366,2.008933366,1.767740809,TRUE,FALSE,TRUE
804,1,3,-2.22415608,-0.474545196,0.767629879,-0.476940563,TRUE,FALSE,FALSE
805,1,3,-0.181487244,-0.474545196,-0.473673609,-0.50798221,TRUE,FALSE,TRUE
806,0,3,0.125912129,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
807,0,1,0.740710875,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
808,0,3,-0.873135834,-0.474545196,-0.473673609,-0.491874461,FALSE,FALSE,TRUE
809,0,2,0.740710875,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
810,1,1,0.279611815,0.432793366,-0.473673609,0.420730236,FALSE,FALSE,TRUE
811,0,3,-0.258337088,-0.474545196,-0.473673609,-0.489609308,TRUE,FALSE,TRUE
812,0,3,0.740710875,-0.474545196,-0.473673609,-0.162168958,TRUE,FALSE,TRUE
813,0,2,0.433311502,-0.474545196,-0.473673609,-0.437007438,TRUE,FALSE,TRUE
814,0,3,-1.795333954,3.154809051,2.008933366,-0.018709312,FALSE,FALSE,TRUE
815,0,3,0.087487207,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
816,0,1,-0.104637401,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
817,0,3,-0.488886618,-0.474545196,-0.473673609,-0.488854258,FALSE,FALSE,TRUE
818,0,2,0.125912129,0.432793366,0.767629879,0.096646338,TRUE,FALSE,FALSE
819,0,3,1.048110249,-0.474545196,-0.473673609,-0.518552921,TRUE,FALSE,TRUE
820,0,3,-1.487934581,2.24747049,2.008933366,-0.086663881,TRUE,FALSE,TRUE
821,1,1,1.739758839,0.432793366,0.767629879,1.234171598,FALSE,FALSE,TRUE
822,1,3,-0.181487244,-0.474545196,-0.473673609,-0.474004926,TRUE,FALSE,TRUE
823,0,1,0.663861032,-0.474545196,-0.473673609,-0.648421654,TRUE,FALSE,TRUE
824,1,3,-0.181487244,-0.474545196,0.767629879,-0.397241431,FALSE,FALSE,TRUE
825,0,3,-2.102733328,3.154809051,0.767629879,0.150673744,TRUE,FALSE,TRUE
826,0,3,-0.104637401,-0.474545196,-0.473673609,-0.508485578,TRUE,TRUE,FALSE
827,0,3,-0.104637401,-0.474545196,-0.473673609,0.489103607,TRUE,FALSE,TRUE
828,1,2,-2.179583171,-0.474545196,2.008933366,0.096646338,TRUE,FALSE,FALSE
829,1,3,-0.104637401,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
830,1,1,2.508257272,-0.474545196,-0.473673609,0.962353321,FALSE,FALSE,TRUE
831,1,3,-1.103685364,0.432793366,-0.473673609,-0.357390858,FALSE,FALSE,FALSE
832,1,2,-2.192647644,0.432793366,0.767629879,-0.270896269,TRUE,FALSE,TRUE
833,0,3,-0.104637401,-0.474545196,-0.473673609,-0.502863973,TRUE,FALSE,FALSE
834,0,3,-0.488886618,-0.474545196,-0.473673609,-0.490279793,TRUE,FALSE,TRUE
835,0,3,-0.873135834,-0.474545196,-0.473673609,-0.48130375,TRUE,FALSE,TRUE
836,1,1,0.740710875,0.432793366,0.767629879,1.025944704,FALSE,FALSE,FALSE
837,0,3,-0.642586304,-0.474545196,-0.473673609,-0.474004926,TRUE,FALSE,TRUE
838,0,3,-0.104637401,-0.474545196,-0.473673609,-0.486337422,TRUE,FALSE,TRUE
839,1,3,0.202761972,-0.474545196,-0.473673609,0.489103607,TRUE,FALSE,TRUE
840,1,1,-0.104637401,-0.474545196,-0.473673609,-0.050421444,TRUE,FALSE,FALSE
841,0,3,-0.719436148,-0.474545196,-0.473673609,-0.488854258,TRUE,FALSE,TRUE
842,0,2,-1.026835521,-0.474545196,-0.473673609,-0.437007438,TRUE,FALSE,TRUE
843,1,1,0.049062285,-0.474545196,-0.473673609,-0.024246351,FALSE,FALSE,FALSE
844,0,3,0.39488658,-0.474545196,-0.473673609,-0.518804605,TRUE,FALSE,FALSE
845,0,3,-0.949985678,-0.474545196,-0.473673609,-0.474004926,TRUE,FALSE,TRUE
846,0,3,0.971260405,-0.474545196,-0.473673609,-0.496404765,TRUE,FALSE,TRUE
847,0,3,-0.104637401,6.784163299,2.008933366,0.75194584,TRUE,FALSE,TRUE
848,0,3,0.433311502,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,FALSE
849,0,2,-0.104637401,-0.474545196,0.767629879,0.016023024,TRUE,FALSE,TRUE
850,1,1,-0.104637401,0.432793366,-0.473673609,1.14566354,FALSE,FALSE,FALSE
851,0,3,-1.949033641,3.154809051,2.008933366,-0.018709312,TRUE,FALSE,TRUE
852,0,3,3.430455392,-0.474545196,-0.473673609,-0.491874461,TRUE,FALSE,TRUE
853,0,3,-1.564784424,0.432793366,0.767629879,-0.34145224,FALSE,FALSE,FALSE
854,1,1,-1.026835521,-0.474545196,0.767629879,0.144885022,FALSE,FALSE,TRUE
855,0,2,1.124960092,0.432793366,-0.473673609,-0.124919787,FALSE,FALSE,TRUE
856,1,3,-0.873135834,-0.474545196,0.767629879,-0.460162328,FALSE,FALSE,TRUE
857,1,1,1.201809935,0.432793366,0.767629879,2.671117778,FALSE,FALSE,TRUE
858,1,1,1.662908995,-0.474545196,-0.473673609,-0.113845709,TRUE,FALSE,TRUE
859,1,3,-0.412036774,-0.474545196,3.250236854,-0.260661807,FALSE,FALSE,FALSE
860,0,3,-0.104637401,-0.474545196,-0.473673609,-0.502863973,TRUE,FALSE,FALSE
861,0,3,0.894410562,1.340131928,-0.473673609,-0.364355446,TRUE,FALSE,TRUE
862,0,2,-0.642586304,0.432793366,-0.473673609,-0.416872751,TRUE,FALSE,TRUE
863,1,1,1.432359465,-0.474545196,-0.473673609,-0.126345323,FALSE,FALSE,TRUE
864,0,3,-0.104637401,6.784163299,2.008933366,0.75194584,FALSE,FALSE,TRUE
865,0,2,-0.412036774,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
866,1,2,0.971260405,-0.474545196,-0.473673609,-0.38667072,FALSE,FALSE,TRUE
867,1,2,-0.181487244,0.432793366,-0.473673609,-0.369389118,FALSE,FALSE,FALSE
868,0,1,0.125912129,-0.474545196,-0.473673609,0.368295484,TRUE,FALSE,TRUE
869,0,3,-0.104637401,-0.474545196,-0.473673609,-0.457142125,TRUE,FALSE,TRUE
870,1,3,-1.949033641,0.432793366,0.767629879,-0.424256141,TRUE,FALSE,TRUE
871,0,3,-0.258337088,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
872,1,1,1.355509622,0.432793366,0.767629879,0.409740724,FALSE,FALSE,TRUE
873,0,1,0.279611815,-0.474545196,-0.473673609,-0.547748218,TRUE,FALSE,TRUE
874,0,3,1.355509622,-0.474545196,-0.473673609,-0.467209469,TRUE,FALSE,TRUE
875,1,2,-0.104637401,0.432793366,-0.473673609,-0.165189161,FALSE,FALSE,FALSE
876,1,3,-1.103685364,-0.474545196,-0.473673609,-0.502948539,FALSE,FALSE,FALSE
877,0,3,-0.719436148,-0.474545196,-0.473673609,-0.45017955,TRUE,FALSE,TRUE
878,0,3,-0.796285991,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
879,0,3,-0.104637401,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
880,1,1,2.047158212,-0.474545196,0.767629879,1.025944704,FALSE,FALSE,FALSE
881,1,2,-0.335186931,-0.474545196,0.767629879,-0.124919787,FALSE,FALSE,TRUE
